casenew	weighta	P550tpr	P344pr	P425r	A172	A093r	A094r	A121r	SexHRP	A049r	G018r	G019r	Gorx	weightar	maininc	income	expenditure	hhsize
14394	1.49844563424078	1108.9348722	1004.08	1	1	1	1	3	1	5	4	1	12	.287163073578656	0	1004.08001708984	1108.93481445313	5
14392	4.27594105334935	563.1	181.687	2	1	4	5	1	2	1	1	1	9	.819444060740375	1	181.686996459961	563.099975585938	1
14391	5.9901182357809	1175	895.1375	1	1	2	1	3	2	2	2	1	7	1.14795006530747	0	895.137512207031	1175	2
14389	5.93942781284604	479.96	883.162	1	1	1	3	2	1	4	3	2	6	1.13823572044346	0	883.161987304688	479.959991455078	4
14388	3.58978335825183	637.631758387605	771.027	2	1	4	1	3	2	2	2	1	1	.687948364012155	1	771.026977539063	637.631774902344	2
14388	3.72695976071939	393.987992618237	427.76	1	2	1	3	1	1	2	2	1	4	.714236936953947	0	427.760009765625	393.988006591797	2
14386	3.15785158059614	179.335	192.974	2	1	4	5	3	1	2	2	1	10	.605172683658063	1	192.973999023438	179.335006713867	2
14386	3.40771329911831	287.032130236998	78.77	2	2	4	5	3	2	1	1	1	5	.653056342177863	1	78.7699966430664	287.032135009766	1
14385	4.40029590328036	268.4	118.042	2	2	4	5	1	2	1	1	1	12	.843275503206216	1	118.041999816895	268.399993896484	1
14385	3.36094276388032	685.026377117478	359.479	2	1	4	5	3	1	2	2	1	8	.644093207083098	1	359.47900390625	685.0263671875	2
14379	3.47720234955106	266.466784010858	544.8	1	1	2	3	3	1	4	2	3	2	.666373267961722	0	544.799987792969	266.466796875	4
14376	2.87797732449317	1175	1184.99	2	1	4	5	3	1	2	2	1	9	.5515374033639	1	1184.98999023438	1175	2
14373	4.21039939784132	412.349862840167	1184.99	1	1	1	1	3	1	2	2	1	3	.806883616228382	0	1184.98999023438	412.349853515625	2
14371	4.63449101089043	201.416215086085	197.09	1	2	2	3	1	2	1	1	1	5	.888156802455	0	197.089996337891	201.416213989258	1
14371	4.2106982639732	1161.77773048461	1184.99	2	1	1	1	3	1	2	2	1	8	.806940891123818	1	1184.98999023438	1161.77770996094	2
14363	5.16235683273227	662.436406310501	1184.99	2	1	1	1	3	1	3	3	1	2	.989317344001124	1	1184.98999023438	662.436401367188	3
14362	5.42634331024563	335.346421487357	283.642	2	1	4	5	3	2	2	2	1	3	1.03990788031	1	283.641998291016	335.346435546875	2
14357	3.35261792278963	462.510313238876	411.984	2	1	4	5	1	1	2	2	1	3	.642497829246206	1	411.984008789063	462.510314941406	2
14354	6.33334784725158	388.3	560.52	1	1	2	1	2	1	2	2	1	5	1.21372680616538	0	560.52001953125	388.299987792969	2
14353	5.26326407178261	377.326315439224	456.51	1	1	1	1	1	2	3	1	3	6	1.0086552714173	0	456.510009765625	377.326324462891	3
14350	3.84090744493809	305.955770819934	344.54	1	1	1	3	1	1	1	1	1	9	.736073943569132	0	344.540008544922	305.955780029297	1
14347	7.09696414492334	633.761400237717	1184.99	1	1	4	1	3	1	2	2	1	11	1.36006671871435	0	1184.98999023438	633.761413574219	2
14344	4.86989412162021	1175	859.003974358974	1	1	1	3	3	1	3	3	1	6	.933269604189304	0	859.003967285156	1175	3
14343	5.06014918739514	718.590859782471	1047.7725	1	1	1	1	3	1	5	3	3	11	.969730205897768	0	1047.7724609375	718.590881347656	5
14342	6.73098468680879	201.388104660656	99	2	1	3	4	2	1	1	1	1	11	1.28993018278852	1	99	201.388107299805	1
14341	4.65789887670306	717.078330980875	1184.99	1	1	1	1	3	1	2	2	1	1	.89264270073457	0	1184.98999023438	717.078308105469	2
14340	4.7621100793811	53.145	147.33	2	1	4	5	1	1	1	1	1	8	.912613801839961	1	147.330001831055	53.1450004577637	1
14340	3.57863290280982	1175	1009.37	1	1	1	1	3	2	1	1	1	8	.685811483645354	0	1009.36999511719	1175	1
14338	2.82441090780136	362.404899203663	604.4	1	1	2	1	3	1	2	2	1	1	.541271901228677	0	604.400024414063	362.404907226563	2
14338	3.71208626464753	1175	1184.99	1	1	1	1	2	1	3	2	2	5	.71138657071492	0	1184.98999023438	1175	3
14335	19.8067305333535	623.085142661218	830.435	1	1	1	1	2	1	2	2	1	7	3.79577442619986	0	830.434997558594	623.085144042969	2
14332	7.56377304944679	115.833224954289	260.972	2	2	4	5	3	2	1	1	1	5	1.44952627382511	1	260.971984863281	115.833221435547	1
14330	5.24739583506363	203.015	175.632	2	1	4	2	1	1	1	1	1	2	1.00561427244852	1	175.63200378418	203.014999389648	1
14329	4.12812631270372	169.395394406034	442.787	2	2	4	3	3	1	1	1	1	4	.791116749909683	1	442.786987304688	169.395401000977	1
14328	4.37540470034429	884.868691304054	1184.99	1	1	1	1	3	1	4	2	3	4	.838505337257678	0	1184.98999023438	884.868713378906	4
14327	7.82634687719775	196.546130540941	248.36	2	2	2	3	1	2	2	1	2	11	1.49984608903581	1	248.360000610352	196.546127319336	2
14327	6.36637468772597	218.105086117971	270.907	2	2	4	5	3	1	1	1	1	3	1.2200560908618	1	270.907012939453	218.105087280273	1
14324	4.42324511243828	186.845	69.5	2	2	4	5	1	2	1	1	1	10	.847673504233012	1	69.5	186.845001220703	1
14310	4.41433950137409	287.61	322.35	2	2	4	5	1	1	3	3	1	8	.84596682726933	1	322.350006103516	287.609985351563	3
14310	4.08069037920448	241.862445251744	425.234	2	1	4	5	2	1	2	2	1	8	.782026097469286	1	425.234008789063	241.862442016602	2
14307	3.41639611147513	1175	292.8425	1	1	1	1	3	1	4	2	3	2	.654720321855681	0	292.842498779297	1175	4
14304	6.63237976862358	551.14402034006	581.3	1	1	2	2	3	2	2	2	1	7	1.27103347360602	0	581.299987792969	551.14404296875	2
14302	2.87797732449317	443.682015019809	558.402	2	1	4	5	3	1	2	2	1	9	.5515374033639	1	558.401977539063	443.682006835938	2
14295	5.41127313471095	1077.79243662645	1184.99	1	1	1	3	3	1	4	2	3	5	1.03701982229374	0	1184.98999023438	1077.79248046875	4
14289	4.21349406953339	364.045886797127	697.242	2	1	4	1	3	2	1	1	1	8	.807476681078053	1	697.242004394531	364.0458984375	1
14289	7.9815200713924	962.414823333225	1184.99	1	1	1	1	3	1	3	2	2	4	1.52958357858079	0	1184.98999023438	962.414794921875	3
14287	4.63701213620455	369.724283565473	569.12	1	1	1	3	1	1	2	2	1	4	.888639952512323	0	569.119995117188	369.724273681641	2
14285	4.91826683506964	276.008	389.43	1	2	1	2	3	1	1	1	1	12	.942539781734662	0	389.429992675781	276.007995605469	1
14285	3.67753822618779	1055.6653149634	1184.99	1	1	2	3	3	2	4	3	2	5	.704765762669896	0	1184.98999023438	1055.66528320313	4
14281	4.34261756580997	314.743125962503	338.85	2	1	4	5	3	1	2	2	1	3	.832221989959942	1	338.850006103516	314.743133544922	2
14278	4.96869874565566	214.855	148.5	2	2	3	2	2	2	2	1	2	3	.952204585127855	1	148.5	214.854995727539	2
14278	4.90972155661728	212.990748347712	1040.7625	1	1	1	1	3	1	1	1	1	10	.940902159141696	0	1040.76245117188	212.990753173828	1
14273	5.12066765690576	141.385584505012	115.962	2	2	4	5	2	1	1	1	1	3	.98132800385308	1	115.96199798584	141.385589599609	1
14272	3.91827717742257	482.96979889074	568.359	2	1	4	5	3	1	2	2	1	3	.750901128269403	1	568.359008789063	482.969787597656	2
14271	6.1977012184993	727.132769780449	987.685	1	1	1	1	3	2	2	2	1	8	1.18773140003053	0	987.684997558594	727.132751464844	2
14269	9.17037452101489	568.559998023976	1184.99	1	1	1	1	2	1	2	2	1	7	1.75741640080008	0	1184.98999023438	568.559997558594	2
14267	5.95551441474584	237.612306776615	438.42	1	1	1	2	2	1	4	2	3	1	1.14131856705426	0	438.420013427734	237.6123046875	4
14267	4.87680637867538	1175	1184.99	1	1	1	1	3	1	2	2	1	5	.93459427352396	0	1184.98999023438	1175	2
14262	7.41331890728582	343.33566736225	495.72	1	1	1	3	2	1	2	2	1	6	1.42069314641073	0	495.720001220703	343.335662841797	2
14252	3.88200724447348	303.237571860817	438.942	1	1	4	5	3	2	2	2	1	5	.743950335270209	0	438.941986083984	303.237579345703	2
14249	3.26702530867993	242.507620141458	334.19	1	1	2	3	2	2	3	2	2	1	.626094806285799	0	334.190002441406	242.507614135742	3
14247	6.52903305155493	141.111475968716	195.14	2	1	3	4	2	1	3	2	2	1	1.25122804307218	1	195.139999389648	141.111480712891	3
14243	6.93789185912213	407.397986128063	351.74	1	1	1	3	1	2	1	1	1	7	1.32958200477609	0	351.739990234375	407.397979736328	1
14242	5.12625932243827	631.505541604586	740	1	1	1	1	3	1	3	3	1	8	.982399594189124	0	740	631.505554199219	3
14242	5.95483025862948	1175	1184.99	1	1	4	5	3	1	5	4	2	4	1.14118745494135	0	1184.98999023438	1175	5
14242	5.64933894170284	535.76081256766	1184.99	1	1	1	1	3	2	2	2	1	7	1.0826429048318	0	1184.98999023438	535.760803222656	2
14241	5.24373053985067	260.000652295665	427.92	1	1	1	2	1	2	1	1	1	3	1.00491185294469	0	427.920013427734	260.000640869141	1
14236	8.59276941527103	243.485468512777	344.34	1	1	1	1	3	1	1	1	1	2	1.64672379127863	0	344.339996337891	243.485473632813	1
14236	5.32714002525558	811.504292124466	736.3675	1	1	1	1	3	2	1	1	1	9	1.02089649973277	0	736.367492675781	811.504272460938	1
14227	4.19033603389478	555.856209944248	703.31	1	1	1	1	3	1	2	2	1	5	.803038660411793	0	703.309997558594	555.856201171875	2
14227	5.10823460387758	1175	1184.99	1	1	1	1	3	1	4	3	2	4	.978945325669799	0	1184.98999023438	1175	4
14226	4.56618955375262	276.57996377607	837.84	1	1	1	2	3	1	2	2	1	6	.875067467804876	0	837.840026855469	276.579956054688	2
14225	4.89560904787785	212.607843806735	341.22	1	1	1	3	2	1	3	1	3	5	.938197628998648	0	341.220001220703	212.607849121094	3
14224	5.80095784735893	426.077031951704	1184.99	1	1	1	3	3	1	4	2	3	8	1.11169924826257	0	1184.98999023438	426.077026367188	4
14222	4.17083744275017	303.910177302679	199.79	1	1	2	2	3	2	2	1	2	5	.79930193801387	0	199.789993286133	303.910186767578	2
14220	4.23928981296629	319.232180993922	824.634	1	1	1	1	3	1	2	2	1	6	.812420193742223	0	824.633972167969	319.232177734375	2
14208	4.45426510988566	1175	967.98	1	1	1	3	3	1	3	2	2	3	.853618196256427	0	967.97998046875	1175	3
14207	4.04214264900149	116.910977292498	70	2	1	4	5	1	2	1	1	1	2	.774638785956859	1	70	116.910980224609	1
14205	3.54759748902537	237.433343542048	642.664	1	1	1	3	3	1	2	2	1	3	.679863837225306	0	642.664001464844	237.433349609375	2
14197	7.2247490553342	399.645248162304	1184.99	1	1	1	1	3	2	3	3	1	3	1.38455550015028	0	1184.98999023438	399.645233154297	3
14197	4.97239948299273	591.324758080468	1105.6	1	2	1	1	1	2	3	3	1	9	.952913796782878	0	1105.59997558594	591.324768066406	3
14187	3.67051488082484	779.517877682602	993.75	1	1	1	1	3	2	2	1	2	5	.703419804301344	0	993.75	779.517883300781	2
14187	4.48645333703399	474.84656789693	894.28	1	1	1	1	3	1	4	2	3	8	.859786768562118	0	894.280029296875	474.846557617188	4
14184	3.98947209634074	800.937930224822	725.28	1	1	1	1	3	2	3	1	3	4	.764544967773852	0	725.280029296875	800.937927246094	3
14180	3.18327469388702	244.3	250.8615	2	1	4	5	1	1	2	2	1	6	.610044785245017	1	250.86149597168	244.300003051758	2
14170	4.82598722593554	1175	1184.99	1	1	4	5	3	2	3	3	1	8	.924855258798325	0	1184.98999023438	1175	3
14167	7.46309710351284	341.29	415.82	1	1	1	3	2	1	1	1	1	9	1.43023267156874	0	415.820007324219	341.290008544922	1
14166	5.32101376050996	422.861027131819	827.06	1	1	1	1	3	1	1	1	1	9	1.0197224584638	0	827.059997558594	422.861022949219	1
14163	3.82456269003324	861.022299380429	1184.99	1	1	1	1	3	2	2	2	1	2	.732941624352397	0	1184.98999023438	861.022277832031	2
14160	4.04408097841403	442.544587785207	692.06	1	1	2	2	3	1	2	2	1	6	.775010248637249	0	692.059997558594	442.544586181641	2
14157	5.60209799020134	286.365	411.0575	1	1	1	4	2	2	1	1	1	9	1.07358961886536	0	411.057495117188	286.364990234375	1
14156	4.08788016656207	183.81671551798	319.56	2	1	4	5	1	2	4	4	1	4	.783403952887463	1	319.559997558594	183.816711425781	4
14155	4.39814301459294	675.684541727265	942.36	1	1	1	2	3	1	2	2	1	9	.842862922250042	0	942.359985351563	675.6845703125	2
14155	5.03049953047882	642.928584850915	970	1	1	1	1	3	2	2	2	1	9	.96404812680455	0	970	642.928588867188	2
14154	4.51087634047723	447.847411664874	1151.734	2	1	4	5	3	1	2	2	1	8	.86446720846232	1	1151.73400878906	447.847412109375	2
14150	5.02539511868039	208.908443381672	212.07	2	1	4	4	1	2	3	1	3	9	.963069914083745	1	212.070007324219	208.908447265625	3
14149	8.07942930438685	337.284181750642	467.3	1	1	1	3	2	1	2	2	1	6	1.54834696621124	0	467.299987792969	337.2841796875	2
14147	6.81927962351531	453.287326065893	811.785	1	1	1	1	3	1	1	1	1	8	1.30685108056866	0	811.784973144531	453.287322998047	1
14136	5.12407548288624	616.91814979673	552.97	1	1	1	1	3	1	4	2	3	9	.981981081789585	0	552.969970703125	616.918151855469	4
14135	5.92349263038724	521.180491691031	1184.99	1	1	1	3	3	1	4	2	3	11	1.13518189195056	0	1184.98999023438	521.180480957031	4
14131	5.80802678496409	247.94344991382	526.48	1	1	1	1	3	2	1	1	1	8	1.1130539439574	0	526.47998046875	247.943450927734	1
14121	5.36702432482077	460.468914570394	468.674	2	1	4	5	3	1	2	2	1	5	1.02853995224713	1	468.674011230469	460.468902587891	2
14118	3.86146097592222	395.392543320915	718.11	1	1	1	3	1	1	5	3	3	8	.740012835308297	0	718.109985351563	395.392547607422	5
14118	4.02440534713242	644.4111545302	279.86	1	1	2	3	1	2	3	1	3	3	.771239598154964	0	279.859985351563	644.4111328125	3
14112	6.28735517373088	446.269174826714	487.82	1	1	1	3	2	1	3	2	2	7	1.20491274098443	0	487.820007324219	446.269165039063	3
14109	3.28186815972495	800.430322316329	395.454	2	1	4	5	3	1	2	2	1	11	.628939299692406	1	395.454010009766	800.430297851563	2
14109	4.05238142815869	95.6475785097523	141.92	2	1	4	5	3	2	1	1	1	4	.776600952101089	1	141.919998168945	95.647575378418	1
14106	4.82520837664163	291.358425983349	6.15	2	1	3	4	2	1	1	1	1	9	.924705999624696	1	6.15000009536743	291.358428955078	1
14104	3.80690905662646	745.174154302671	567.51	1	1	1	2	1	1	2	2	1	6	.729558470827785	0	567.510009765625	745.174133300781	2
14099	3.97700145585249	430.376973727806	327.629	2	1	4	5	3	2	2	2	1	9	.762155086305838	1	327.628997802734	430.376983642578	2
14095	4.06122516438558	907.582926096255	1184.99	1	1	2	1	3	2	4	2	3	11	.778295771331631	0	1184.98999023438	907.582946777344	4
14094	2.975220941607	229.7085076	252.074	2	1	4	5	3	2	2	2	1	6	.570173231944003	1	252.074005126953	229.708511352539	2
14093	3.67804781186831	182.107486207906	318.862	2	1	4	5	3	1	1	1	1	5	.704863419993543	1	318.861999511719	182.107482910156	1
14091	6.36623140727868	399.143275559591	1149.08	1	1	1	3	2	1	2	2	1	4	1.22002863250583	0	1149.07995605469	399.143280029297	2
14090	5.56864666919072	605.664617825514	944.165	1	1	1	1	3	2	4	2	3	2	1.06717898644923	0	944.164978027344	605.664611816406	4
14090	4.06150118205115	476.833481094925	755.712	1	1	1	3	3	1	2	2	1	6	.778348667532464	0	755.711975097656	476.83349609375	2
14086	5.67070141406997	274.257405285419	349.3	2	1	4	5	2	2	3	3	1	2	1.08673682261167	1	349.299987792969	274.257415771484	3
14086	2.52500964470818	898.416286282826	1184.99	2	1	4	1	3	1	2	2	1	1	.483894452905882	1	1184.98999023438	898.416259765625	2
14085	10.6130450853055	848.36	231.7	1	1	2	4	2	2	4	4	1	11	2.03389070452953	0	231.699996948242	848.359985351563	4
14084	5.44556935710936	653.212957412577	1184.99	1	1	1	1	3	1	3	2	2	8	1.04359237214874	0	1184.98999023438	653.212951660156	3
14083	3.76450969590474	501.690204129334	769.21	1	1	1	2	3	1	2	2	1	5	.721433030395112	0	769.210021972656	501.690216064453	2
14081	3.80731058319975	1122.1566148268	563.61	1	1	4	2	3	1	4	2	3	2	.729635419635452	0	563.609985351563	1122.15661621094	4
14078	5.4808548696917	418.034899698534	824.35	1	1	1	1	2	1	2	2	1	8	1.05035451020327	0	824.349975585938	418.034912109375	2
14076	3.23232894546266	707.105772107001	1184.99	2	1	4	5	3	1	2	2	1	6	.619445573189986	1	1184.98999023438	707.105773925781	2
14075	5.87850768519101	378.155965897852	565.08	1	1	1	3	2	1	4	2	3	9	1.12656094846611	0	565.080017089844	378.155975341797	4
14071	5.29376543896685	209.777898201518	216.91	1	1	2	3	2	2	1	1	1	5	1.01450057280751	0	216.910003662109	209.777893066406	1
14066	4.45543187114639	523.578120834168	665.1	1	1	2	2	3	2	3	2	2	2	.853841795125887	0	665.099975585938	523.578125	3
14064	10.0074525540602	293.846339320578	875.46	1	1	1	1	3	2	3	3	1	7	1.91783456699953	0	875.460021972656	293.846343994141	3
14064	7.57822001411874	640.122054677827	1024.82	1	1	1	1	3	2	3	3	1	8	1.4522948993156	0	1024.81994628906	640.1220703125	3
14063	3.16486602528167	745.414516160937	572.65	2	1	1	1	3	1	2	2	1	9	.606516936295139	1	572.650024414063	745.414489746094	2
14055	3.43632268922179	902.611443815959	1184.99	1	1	1	1	3	1	5	2	3	1	.658539063878	0	1184.98999023438	902.611450195313	5
14055	5.49868876866211	582.763793755976	1032.84	1	1	1	3	3	1	5	4	3	4	1.05377220993506	0	1032.83996582031	582.763793945313	5
14052	5.58341418653684	737.89532757111	1184.99	1	1	1	1	3	1	3	2	2	9	1.07000904285791	0	1184.98999023438	737.895324707031	3
14051	4.22105634648557	287.055746720432	288.092	2	1	4	5	2	2	1	1	1	3	.808925920638848	1	288.092010498047	287.055755615234	1
14039	5.24930124020988	622.176930281698	1180.175	1	1	1	1	3	1	3	2	2	5	1.0059794255016	0	1180.17504882813	622.176940917969	3
14038	6.97714608361575	934.330248422864	1030.62	1	1	4	5	2	1	5	4	3	7	1.33710470930334	0	1030.61999511719	934.330261230469	5
14035	6.80248774794022	283.436619007154	231.65	2	1	4	5	2	2	2	2	1	6	1.30363307486254	1	231.649993896484	283.436614990234	2
14028	3.80520279987643	674.604340475073	708.03	1	1	1	3	3	1	4	2	3	1	.729231482699916	0	708.030029296875	674.604370117188	4
14027	3.73801736369738	1175	1040.489	1	1	1	1	3	1	2	2	1	11	.716356023015538	0	1040.48901367188	1175	2
14018	3.85987028149983	509.871539074471	284.117	2	1	4	5	3	2	1	1	1	9	.739707993618333	1	284.117004394531	509.871551513672	1
14014	4.60124257133183	1147.50578585583	1184.99	2	1	4	1	3	1	2	2	1	8	.881785050369259	1	1184.98999023438	1147.50573730469	2
14007	4.63265356535317	92.7628712233889	107.17	2	1	4	1	1	2	1	1	1	6	.887804673224578	1	107.169998168945	92.7628707885742	1
14005	6.59888671241927	577.399741771963	878.64	1	1	4	1	3	2	3	3	1	6	1.26461484303085	0	878.640014648438	577.399719238281	3
14002	6.82598559791658	458.505755831828	1184.99	1	1	1	1	3	1	2	2	1	2	1.30813621776443	0	1184.98999023438	458.505767822266	2
13999	8.69910406581963	433.115002695937	948.285	1	1	1	1	2	2	2	2	1	8	1.66710183128335	0	948.284973144531	433.114990234375	2
13998	3.27227044403524	318.86523489872	629.804	2	1	4	5	3	2	2	2	1	11	.627099987358472	1	629.804016113281	318.865234375	2
13993	7.20529647699516	785.085961351986	1184.99	1	1	1	1	3	2	2	2	1	9	1.38082759567566	0	1184.98999023438	785.0859375	2
13988	4.56041852060665	342.646860750614	567.2295	2	1	4	5	3	2	1	1	1	6	.873961503345403	1	567.2294921875	342.646850585938	1
13987	5.64212891945686	380.481883461834	1112.5	1	1	1	1	3	1	3	2	2	2	1.08126117158676	0	1112.5	380.481872558594	3
13982	3.92027652043416	379.446383188892	351.91	1	1	2	1	3	1	2	2	1	8	.751284283634687	0	351.910003662109	379.446380615234	2
13980	5.72015010913226	491.11493479074	1087.6725	1	1	1	1	3	1	1	1	1	3	1.09621320195708	0	1087.67248535156	491.114929199219	1
13979	5.67961316832941	857.935118457026	1184.99	1	1	1	1	3	1	3	2	2	7	1.0884446768612	0	1184.98999023438	857.935119628906	3
13970	6.95576049481778	910.675039086472	1184.99	1	1	1	1	2	1	3	2	2	8	1.33300636147598	0	1184.98999023438	910.675048828125	3
13968	5.05655981429801	968.708189316775	813.95	2	1	4	1	3	1	2	2	1	2	.969042336156458	1	813.950012207031	968.708190917969	2
13967	5.37884707969938	99.3391321157882	153.63	2	2	3	4	2	2	2	1	2	1	1.0308056725052	1	153.630004882813	99.3391342163086	2
13967	4.96981273506275	677.208471053948	762.18	1	1	1	1	3	1	3	2	2	5	.952418070765748	0	762.179992675781	677.20849609375	3
13964	4.9641786411465	732.147620074685	930.12	1	1	1	1	3	1	5	2	3	8	.951338349427281	0	930.119995117188	732.147644042969	5
13963	3.34379712087027	488.498670802126	372.11	2	1	4	5	3	1	2	2	1	4	.640807405160935	1	372.109985351563	488.498657226563	2
13961	3.92027652043416	1175	1184.99	1	1	1	2	3	1	2	2	1	8	.751284283634687	0	1184.98999023438	1175	2
13956	3.03908875016943	587.652448535925	1017.47	1	1	1	1	3	1	4	2	3	3	.582412899363643	0	1017.46997070313	587.652465820313	4
13955	5.59530571814794	385.463078	211.58	2	2	4	5	3	2	1	1	1	12	1.07228794353269	1	211.580001831055	385.463073730469	1
13953	2.31912128931954	516.400611470842	444.0325	2	1	4	5	3	1	2	2	1	1	.444437877641199	1	444.032501220703	516.400634765625	2
13948	7.08957896542255	585.379871014152	1140.272	1	1	1	1	3	2	3	3	1	9	1.35865141822168	0	1140.27197265625	585.3798828125	3
13948	4.08069037920448	495.130533199704	832.5065	2	1	4	5	3	1	2	2	1	8	.782026097469286	1	832.506469726563	495.130523681641	2
13948	4.67323175815654	728.587138602754	1030.95	1	1	4	5	3	1	3	3	1	8	.895581103880059	0	1030.94995117188	728.587158203125	3
13946	4.18019009601503	1175	1184.99	1	1	1	1	3	1	4	2	3	4	.801094286428975	0	1184.98999023438	1175	4
13946	6.46519908685915	484.168614781526	991.14	1	1	1	3	1	1	2	2	1	7	1.23899486151265	0	991.140014648438	484.168609619141	2
13945	4.9641786411465	618.125149007168	613.05	2	1	4	3	1	2	5	2	3	8	.951338349427281	1	613.049987792969	618.125122070313	5
13943	5.21981596843194	112.173569897306	225.2	2	1	4	5	1	2	1	1	1	7	1.00032884928076	1	225.199996948242	112.173568725586	1
13941	7.10969029310922	1175	1184.99	1	1	1	2	3	1	5	4	1	4	1.36250556583991	0	1184.98999023438	1175	5
13938	3.58978335825183	644.017563789474	1184.99	2	1	2	1	3	1	2	2	1	1	.687948364012155	1	1184.98999023438	644.017578125	2
13926	4.03616125757974	172.022690965091	168.932	2	2	4	3	1	1	1	1	1	11	.773492508303739	1	168.932006835938	172.022689819336	1
13925	6.90457495784006	202.436493638545	254.042	2	2	4	5	1	2	2	2	1	11	1.32319713264216	1	254.042007446289	202.436492919922	2
13922	5.44685805409382	169.006157840239	251.27	1	1	3	2	3	2	1	1	1	11	1.04383933885779	0	251.270004272461	169.006164550781	1
13922	3.0276339780703	262.725227149036	363.79	2	1	4	5	3	1	2	2	1	4	.580217699559284	1	363.790008544922	262.725219726563	2
13915	5.20108150362815	124.435	145.8	2	1	3	4	2	2	2	1	2	5	.99673856454038	1	145.800003051758	124.434997558594	2
13914	5.87090771905594	1175	694.78	1	1	1	2	3	1	4	2	3	7	1.12510448612636	0	694.780029296875	1175	4
13911	5.56833946668652	1067.16036827026	908.635	1	1	1	3	2	1	3	2	2	9	1.0671201139661	0	908.635009765625	1067.16040039063	3
